500,1000,1500,2000,2500,3000,3500,4000,4500,5000
1.20501e6,5.5512175e6,1.7159608e7,3.6549422e7,7.0134025e7,1.15830521e8,1.85794921e8,2.7222686e8,5.71922471e8,7.71033055e8
3.71752395e7,1.21181345e8,2.52948169e8,4.174885705e8,6.36390297e8,8.907223365e8,1.2409228855e9,1.424973422e9,1.740102173e9,1.746555213e9
4.5320012e7,1.36205849e8,2.182660865e8,3.20673432e8,4.86734737e8,6.65900194e8,8.86700771e8,1.044207117e9,1.160714971e9,1.3447828185e9
4.6831487e7,1.43477739e8,2.35994552e8,3.41329424e8,4.39955161e8,5.75463211e8,6.98996178e8,1.050527699e9,1.1559851115e9,1.4125941325e9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
