500,1000,1500,2000,2500,3000,3500,4000,4500,5000
5.5596385e6,2.6637856e7,7.02075985e7,1.4831078e8,3.00260173e8,5.95596389e8,1.080655488e9,2.4793335665e9,7.145313788e9,2.5201653646e10
5.7320666e7,2.19912199e8,4.71353114e8,8.852968015e8,1.4220636205e9,1.956391842e9,2.984687111e9,4.9893051315e9,9.08253372e9,1.5983950776e10
5.6945172e7,2.41350572e8,4.343879405e8,7.81376749e8,1.352923916e9,1.907262046e9,2.894868766e9,4.5741030995e9,9.020012076e9,1.7613855509e10
5.6870915e7,2.13131721e8,4.69565019e8,8.1421723e8,1.3532199925e9,1.771396411e9,2.8675341365e9,5.030400713e9,9.435840401e9,1.7727566981e10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
