1000.0	1.4622695e7
1500.0	4.4182355e7
2000.0	9.9947587e7
2500.0	1.962233895e8
3000.0	3.22064127e8
3500.0	5.181397895e8
4000.0	7.674668255e8
4500.0	1.082777015e9
5000.0	1.462461977e9
