500.0	3.112615e6	1.960828e6	1.1590087e7
1000.0	7.1602065e6	4.992642e6	1.7136015e7
1500.0	1.1084258e7	8.88108e6	1.4772104e7
2000.0	1.4284277e7	1.1760507e7	2.0107633e7
2500.0	2.1623653e7	2.0142331e7	3.1131666e7
3000.0	3.1297633e7	2.9242972e7	3.4072617e7
3500.0	4.7708225e7	4.6095252e7	5.6302744e7
4000.0	6.6917782e7	6.543856e7	7.3561943e7
4500.0	9.4139243e7	9.1832918e7	9.6901246e7
5000.0	1.24340694e8	1.21560173e8	1.28120258e8
