1000.0	1.0379069e7
1500.0	2.6701561e7
2000.0	5.73328555e7
2500.0	1.01438512e8
3000.0	1.60644615e8
3500.0	2.41222065e8
4000.0	3.354522275e8
4500.0	4.706057455e8
5000.0	6.08429504e8
