1000.0	9.86330525e7
1500.0	2.45584825e8
2000.0	4.387067695e8
2500.0	7.90787969e8
3000.0	1.09918668e9
3500.0	1.606887764e9
4000.0	2.615693223e9
4500.0	3.3271881595e9
5000.0	4.089038559e9
